mr,ref
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[city centre], familyFriendly[no]",X-name is a coffee shop that serves Chinese food. It has low customer ratings and it is located in the city centre. It is not family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[city centre], familyFriendly[no]",X-name Is a coffee shop located in the centre of the city. They serve Chinese food and have a low customer rating. They are not family friendly
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[city centre], familyFriendly[yes]",X-name is a coffee shop that offers Chinese food in the city centre. It is a family friendly restaurant with a low customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[city centre], familyFriendly[yes]",X-name is a coffee shop providing Chinese food It is located in the city centre. Its customer rating is low.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[city centre], familyFriendly[yes]",X-name is a family friendly Chinese coffee shop in the city centre with a low customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[city centre], familyFriendly[yes]",X-name is a coffee shop providing Chinese food It is located in the city centre. Its customer rating is low.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[no]",The riverside X-name coffee shop is not family friendly and has a low customer rating. It does serve Chinese food.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[no]",The X-name coffee shop serves Chinese food. It has a low customer rating. It is on the riverside but is not family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[no]",Conveniently located in riverside is a coffee shop serving low rated Chinese food called X-name.  They are not family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[no]",X-name is a coffee shop providing Chinese food It is located in the riverside. Its customer rating is low.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[no]",X-name is a Chinese coffee shop in the riverside area. It is not family friendly and has a low customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[no]",X-name is a low rated coffee shop serving Chinese food in riverside.  They are not family oriented.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[yes]",X-name is a family friendly Chinese coffee shop in the riverside area.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[yes]",There is a low customer rating coffee shop that provides Chinese food located in Riverside. X-name is family friendly.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[yes]","Try X-name for a low rated, family friendly coffee shop that offers Chinese food in the riverside area."
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[yes]",X-name is a family friendly Chinese food coffee shop in the riverside area with a low customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[yes]",X-name is a coffee shop providing Chinese food It is located in the riverside. Its customer rating is low.
"name[X-name], eatType[coffee shop], food[Chinese], customer rating[low], area[riverside], familyFriendly[yes]",X-name is a Chinese coffee shop with a low customer rating in the riverside area.
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]",X-name  is a English coffee shop in Riverside that is children friendly with the customer rating of 1 out of 5
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]",Near the riverside you can find a coffee shop called X-name that serve English cuisine that welcomes kids but has a 1 out of 5 customer rating.
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]",X-name is a coffee shop selling British food. It has a low customer rating but is found by the riverside and is child-friendly.
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]","An English coffee shop that welcomes children, X-name is near the riverside with a low customer rating"
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]","Yes, X-name the coffee shop is by the riverside and serves English food, but it has a 1 out of 5 rating."
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]","Yes, X-name the coffee shop is by the riverside and serves English food, but it has a 1 out of 5 rating."
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]",coffee shop called X-name serving English food near the riverside that welcomes kids with a customer rating of 1 out of 5.
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]",X-name is an English coffee shop that welcomes children near the riverside with a low customer rating
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]","X-name, a child-friendly English coffee shop in Riverside, has a customer service rating of 1 out of 5."
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]",X-name is a child-friendly English coffee shop in Riverside with a customer rating of 1 out of 5.
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]",X-name is a coffee shop selling British food. It has a low customer rating but is found by the riverside and is child-friendly.
"name[X-name], eatType[coffee shop], food[English], customer rating[1 out of 5], area[riverside], familyFriendly[yes]","In Riverside,  X-name  is an English coffee shop which  is children friendly with the customer rating of 1 out of 5."
"name[X-name], eatType[coffee shop], food[English], customer rating[3 out of 5], area[riverside], familyFriendly[yes]","A kid friendly English coffee shop, X-name, rated 3 out of 5 and located in riverside"
"name[X-name], eatType[coffee shop], food[English], customer rating[3 out of 5], area[riverside], familyFriendly[yes]",X-name is a coffee shop that provides English food in the riverside area. It is friendly for kids and the customer rating is 3 out of 5.
"name[X-name], eatType[coffee shop], food[English], customer rating[3 out of 5], area[riverside], familyFriendly[yes]",X-name is an English coffee shop rated 3 out of 5 known for being kid friendly and located in riverside
"name[X-name], eatType[coffee shop], food[English], customer rating[3 out of 5], area[riverside], familyFriendly[yes]",there is a coffee shop X-name in riverside offering English food. it is kids Friendly and has a customer rating of 3 out of 5.
"name[X-name], eatType[coffee shop], food[English], customer rating[3 out of 5], area[riverside], familyFriendly[yes]",X-name is a coffee shop in riverside offering English food with a customer rating of 3 out of 5. It is also kids Friendly
"name[X-name], eatType[coffee shop], food[English], customer rating[3 out of 5], area[riverside], familyFriendly[yes]",There is a friendly for kids coffee shop called X-name that provides English food in the riverside area. The customer rating is 3 out of 5.
"name[X-name], eatType[coffee shop], food[English], customer rating[5 out of 5], area[city centre], familyFriendly[no]","X-name coffee shop server English food are not family-friendly, they do have 5 out of 5 customer rating, located in city centre"
"name[X-name], eatType[coffee shop], food[English], customer rating[5 out of 5], area[city centre], familyFriendly[no]",The coffee shop near the city centre with the name X-name which is a no family-friendly English restaurant for customer rating of 5 out of 5
